"ID","SITE_ID","latitude","longitude","StartYr","EndYr","Month","species","speciesCategory","equipment","SST","SST_StdDev","BATHY"
401,"DESA216",44.04039,-69.1187,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","soft bags, semi rigid bags, and/or floating trays",20.66,NA,-1.2
402,"DLEA211",44.39453,-68.7049,2011,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","ShellFish","Upweller, raft, tray racks, floating bags",23.95,NA,NA
403,"DLEA412",44.38632,-68.6778,2012,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","ShellFish","Shellfish bags",23.4,NA,NA
404,"DNIV116",43.82693,-70.0254,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",7.23,NA,-1.34
405,"DNIV116",43.82693,-70.0254,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",22,NA,-1.34
406,"DNIV116",43.82693,-70.0254,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",-0.79,NA,-1.34
407,"DNIV116",43.82693,-70.0254,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",21.66,2.4,-1.34
408,"DNIV116",43.82693,-70.0254,2016,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",18.86,NA,-1.34
409,"DNIV216",43.827272,-70.026261,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",6.46,NA,-2.82
410,"DNIV216",43.827272,-70.026261,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.71,NA,-2.82
411,"DNIV216",43.827272,-70.026261,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",-0.22,NA,-2.82
412,"DNIV216",43.827272,-70.026261,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.62,2.76,-2.82
413,"DNIV316",43.82722,-70.0264,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",6.46,NA,-2.95
414,"DNIV316",43.82722,-70.0264,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.71,NA,-2.95
415,"DNIV316",43.82722,-70.0264,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",-0.22,NA,-2.95
416,"DNIV316",43.82722,-70.0264,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.62,2.76,-2.95
417,"DNIV416",43.82734,-70.02651667,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",6.36,NA,-3.38
418,"DNIV416",43.82734,-70.02651667,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.33,NA,-3.38
419,"DNIV416",43.82734,-70.02651667,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",-0.07,NA,-3.38
420,"DNIV416",43.82734,-70.02651667,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",20.38,2.81,-3.38
421,"EBLA115",44.24785,-68.5665,2015,2015,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, shellfish tray racks, and moorings",18.45,NA,-0.1
422,"EBLA115",44.24785,-68.5665,2015,2015,"Dec","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, shellfish tray racks, and moorings",6.93,NA,-0.1
423,"EBLA115",44.24785,-68.5665,2015,2015,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, shellfish tray racks, and moorings",16.43,1.07,-0.1
424,"EBLA115",44.24785,-68.5665,2015,2015,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, shellfish tray racks, and moorings",-1.71,NA,-0.1
425,"EBLA115",44.24785,-68.5665,2015,2015,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, shellfish tray racks, and moorings",18.14,NA,-0.1
426,"ELOV116",43.68948,-70.1687,2016,2017,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine Algae",1.83,NA,-3.57
427,"EML08",44.34753,-68.4095,2008,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags and overwintering cages/tray racks",23.88,NA,NA
428,"EML08",44.34753,-68.4095,2008,2017,"Dec","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags and overwintering cages/tray racks",3.79,NA,NA
429,"EML08",44.34753,-68.4095,2008,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags and overwintering cages/tray racks",3.44,NA,NA
430,"EML08",44.34753,-68.4095,2008,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags and overwintering cages/tray racks",12.23,NA,NA
431,"EML08",44.34753,-68.4095,2008,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags and overwintering cages/tray racks",21.22,NA,NA
432,"FARM114",44.0351,-69.6056,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",10.66,1.98,-1.55
433,"FARM114",44.0351,-69.6056,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",24.58,0.89,-1.55
434,"FARM114",44.0351,-69.6056,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",0.35,NA,-1.55
435,"FARM114",44.0351,-69.6056,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",0.36,NA,-1.55
436,"FARM114",44.0351,-69.6056,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",14.49,NA,-1.55
437,"FARM114",44.0351,-69.6056,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",6.38,5.52,-1.55
438,"FARM114",44.0351,-69.6056,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",14.13,NA,-1.55
439,"FARM114",44.0351,-69.6056,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Bottom cages/crates",20.55,7.12,-1.55
440,"FAUX114",44.0457,-69.5188,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",17.16,0.13,-0.1
441,"FAUX114",44.0457,-69.5188,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",-0.76,NA,-0.1
442,"FAUX114",44.0457,-69.5188,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",-0.67,NA,-0.1
443,"FAUX114",44.0457,-69.5188,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",17.36,NA,-0.1
444,"FAUX114",44.0457,-69.5188,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",5.87,6.29,-0.1
445,"FAUX114",44.0457,-69.5188,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",14.93,NA,-0.1
446,"FAUX114",44.0457,-69.5188,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",20.54,8.07,-0.1
447,"FAUX214",44.04572,-69.5188,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",17.16,0.13,-0.1
448,"FAUX214",44.04572,-69.5188,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",-0.76,NA,-0.1
449,"FAUX214",44.04572,-69.5188,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",-0.67,NA,-0.1
450,"FAUX214",44.04572,-69.5188,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",17.36,NA,-0.1
451,"FAUX214",44.04572,-69.5188,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",5.87,6.29,-0.1
452,"FAUX214",44.04572,-69.5188,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",14.93,NA,-0.1
453,"FAUX214",44.04572,-69.5188,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",20.54,8.07,-0.1
454,"FORT115",44.39694,-68.4972,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",19.25,1.31,-24.06
455,"FORT115",44.39694,-68.4972,2015,2016,"Dec","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",7.93,NA,-24.06
456,"FORT115",44.39694,-68.4972,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",19.4,1.91,-24.06
457,"FORT115",44.39694,-68.4972,2015,2016,"Mar","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",0.34,NA,-24.06
458,"FORT115",44.39694,-68.4972,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",17.83,NA,-24.06
459,"FRAN114",43.87183,-69.8912,2014,2014,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",15.32,NA,-3.79
460,"FRAN114",43.87183,-69.8912,2014,2014,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",0.54,NA,-3.79
461,"FRAN114",43.87183,-69.8912,2014,2014,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",14.19,NA,-3.79
462,"FRAN114",43.87183,-69.8912,2014,2014,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",14.62,NA,-3.79
463,"FRAN214",43.87167,-69.8912,2014,2014,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",15.32,NA,-3.76
464,"FRAN214",43.87167,-69.8912,2014,2014,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",0.54,NA,-3.76
465,"FRAN214",43.87167,-69.8912,2014,2014,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",14.19,NA,-3.76
466,"FRAN214",43.87167,-69.8912,2014,2014,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft bags, overwintering cages",14.62,NA,-3.76
467,"GELA115",43.8261,-70.0109,2015,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",9.68,4.15,-3.08
468,"GELA115",43.8261,-70.0109,2015,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",20.72,NA,-3.08
469,"GELA115",43.8261,-70.0109,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",0.28,NA,-3.08
470,"GELA115",43.8261,-70.0109,2015,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",20.6,2.67,-3.08
471,"GELA115",43.8261,-70.0109,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",8.1,3.75,-3.08
472,"GELA115",43.8261,-70.0109,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",14.5,NA,-3.08
473,"GELA115",43.8261,-70.0109,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags/baskets and moorings",21.93,NA,-3.08
474,"GER113",44.4148,-68.3663,2013,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.82,0.45,-0.22
475,"GER113",44.4148,-68.3663,2013,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",2.35,NA,-0.22
476,"GER113",44.4148,-68.3663,2013,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.3,1.49,-0.22
477,"GER113",44.4148,-68.3663,2013,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.87,NA,-0.22
478,"GER113",44.4148,-68.3663,2013,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",-1.98,0.72,-0.22
479,"GER113",44.4148,-68.3663,2013,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",18.73,1.25,-0.22
480,"GER213",44.41475,-68.3664,2013,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.82,0.45,-0.23
481,"GER213",44.41475,-68.3664,2013,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",2.35,NA,-0.23
482,"GER213",44.41475,-68.3664,2013,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.3,1.49,-0.23
483,"GER213",44.41475,-68.3664,2013,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",21.87,NA,-0.23
484,"GER213",44.41475,-68.3664,2013,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",-1.98,0.72,-0.23
485,"GER213",44.41475,-68.3664,2013,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","tray racks, cages, bags and trays",18.73,1.25,-0.23
486,"GER513",44.41433,-68.3676,2013,2014,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",20.35,0.51,-1.05
487,"GER513",44.41433,-68.3676,2013,2014,"Jan","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",2.3,NA,-1.05
488,"GER513",44.41433,-68.3676,2013,2014,"Jun","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",18.39,NA,-1.05
489,"GER513",44.41433,-68.3676,2013,2014,"Mar","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",-0.5,NA,-1.05
490,"GER513",44.41433,-68.3676,2013,2014,"May","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",12.45,NA,-1.05
491,"GER513",44.41433,-68.3676,2013,2014,"Oct","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",12.29,NA,-1.05
492,"GER513",44.41433,-68.3676,2013,2014,"Sep","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",17.27,1.12,-1.05
493,"GER613",44.41433,-68.3677,2013,2013,"Aug","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Overwintering cages, tray racks and soft bags",19.99,NA,-1.11
494,"GETC115",43.85885,-69.6702,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray Racks and soft mesh bags",7.18,4.65,-4.26
495,"GETC115",43.85885,-69.6702,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray Racks and soft mesh bags",14.39,NA,-4.26
496,"GETC115",43.85885,-69.6702,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray Racks and soft mesh bags",21.7,NA,-4.26
497,"GLAD215",43.98527,-69.5579,2015,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings.",10.37,2.25,-3.54
498,"GLAD215",43.98527,-69.5579,2015,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings.",22.13,0.52,-3.54
499,"GLAD215",43.98527,-69.5579,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings.",0.61,NA,-3.54
