"SITE_ID","LSAT8_PPPRRR","DATE","SST","latitude","longitude","StartYr","EndYr","species","speciesCategory","BATHY","Datef","Month"
"KRAM213",11030,20140412,15.12,43.86501,-69.8741,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-1.68,"2014-04-12","Apr"
"LEW109",11030,20140412,14.71,43.93271,-69.6517,2009,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-0.1,"2014-04-12","Apr"
"MOZE114",11030,20140412,13.3,44.00675,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.66,"2014-04-12","Apr"
"MOZE214",11030,20140412,13.22,44.00817,-69.5421,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.92,"2014-04-12","Apr"
"MOZE314",11030,20140412,12.83,44.00817,-69.5398,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.47,"2014-04-12","Apr"
"MOZE414",11030,20140412,13.19,44.00747,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.18,"2014-04-12","Apr"
"PER209",11030,20140412,18.17,43.5481,-70.3414,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2014-04-12","Apr"
"PSMI114",11030,20140412,11.98,43.98242,-69.5645,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-3.97,"2014-04-12","Apr"
"PSMI214",11030,20140412,12.42,43.98161,-69.5636,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.26,"2014-04-12","Apr"
"PSMI314",11030,20140412,11.94,43.98164,-69.5649,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.31,"2014-04-12","Apr"
"PSMI414",11030,20140412,20.61,44.03269,-69.534,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.55,"2014-04-12","Apr"
"SEW210",11030,20140412,16.02,43.7351,-69.8479,2010,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",NA,"2014-04-12","Apr"
"SEW413",11030,20140412,13.57,43.72715,-69.8495,2013,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.52,"2014-04-12","Apr"
"SHAW114",11030,20140412,9.31,43.90967,-69.5674,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-13.16,"2014-04-12","Apr"
"SHAW214",11030,20140412,9.31,43.90967,-69.5675,2014,2017,"Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-13.81,"2014-04-12","Apr"
"WHIS112",11030,20140412,16.03,43.71767,-70.1253,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2014-04-12","Apr"
"WHIS213",11030,20140412,12.3,43.7193,-70.1281,2013,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.69,"2014-04-12","Apr"
"YENT111",11030,20140412,16.66,43.85713,-69.6642,2011,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.08,"2014-04-12","Apr"
"YENT214",11030,20140412,8.04,43.86272,-69.672,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-4.81,"2014-04-12","Apr"
"BOL212",11030,20140412,10.63,43.83556,-69.7353,2012,2014,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.2,"2014-04-12","Apr"
"BUTT214",11030,20140412,14.76,43.78194,-70.1072,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.35,"2014-04-12","Apr"
"CHE308",11030,20140412,17.88,43.90978,-69.5337,2008,2016,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.12,"2014-04-12","Apr"
"CROM114",11030,20140412,21.69,43.90492,-69.7132,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-04-12","Apr"
"CROM214",11030,20140412,19.19,43.90467,-69.7133,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-04-12","Apr"
"CROM314",11030,20140412,19.19,43.90467,-69.7135,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-04-12","Apr"
"CROM414",11030,20140412,19.67,43.90492,-69.7135,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-04-12","Apr"
"FARM114",11030,20140412,12.23,44.0351,-69.6056,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.55,"2014-04-12","Apr"
"FRAN114",11030,20140412,15.32,43.87183,-69.8912,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.79,"2014-04-12","Apr"
"FRAN214",11030,20140412,15.32,43.87167,-69.8912,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.76,"2014-04-12","Apr"
"HAM108",11030,20140412,8.42,44.0388,-69.1192,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.47,"2014-04-12","Apr"
"HAM208",11030,20140412,8.42,44.0388,-69.1192,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.47,"2014-04-12","Apr"
"HOR105",11030,20140412,13.85,43.7838,-70.11,2005,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.42,"2014-04-12","Apr"
"HOR408",11030,20140412,12.51,43.78512,-70.1085,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.28,"2014-04-12","Apr"
"JOHN214",11030,20140412,15.61,43.86129,-69.9046,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.17,"2014-04-12","Apr"
"JOHN314",11030,20140412,15.94,43.86972,-69.8996,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.5,"2014-04-12","Apr"
"KON213",11030,20140412,11.9,43.99723,-69.3606,2013,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.02,"2014-04-12","Apr"
"MORS114",11030,20140412,15.2,43.87081,-69.8985,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2014-04-12","Apr"
"PCHE314",11030,20140412,16.13,43.90581,-69.5483,2014,2014,"Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",NA,"2014-04-12","Apr"
"PCHE414",11030,20140412,16.13,43.9058,-69.5482,2014,2014,"Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",NA,"2014-04-12","Apr"
"PER107",11030,20140412,12.3,43.77164,-70.184,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.2,"2014-04-12","Apr"
"PGRA114",11030,20140412,13.2,43.86463,-69.9028,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.69,"2014-04-12","Apr"
"PGRA214",11030,20140412,13.2,43.86463,-69.9031,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.54,"2014-04-12","Apr"
"PGRA314",11030,20140412,14.22,43.86463,-69.9033,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.43,"2014-04-12","Apr"
"PSTO514",11030,20140412,12.73,43.84372,-69.8834,2014,2017,"Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-11.06,"2014-04-12","Apr"
"SIM204",11030,20140412,20.61,44.03271,-69.534,2004,2015,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-1.53,"2014-04-12","Apr"
"STEV108",11030,20140412,11.89,43.78512,-70.1089,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.28,"2014-04-12","Apr"
"STEV208",11030,20140412,11.85,43.78512,-70.1093,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.34,"2014-04-12","Apr"
"STEV308",11030,20140412,11.35,43.79422,-70.1404,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.56,"2014-04-12","Apr"
"STEV409",11030,20140412,16.54,44.02598,-69.6144,2009,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2014-04-12","Apr"
"STOL114",11030,20140412,12.72,43.8321,-69.7362,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2014-04-12","Apr"
"SWEN114",11030,20140412,13.81,44.02576,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2014-04-12","Apr"
"SWEN214",11030,20140412,13.81,44.02577,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2014-04-12","Apr"
"THAR114",11030,20140412,10.16,43.4731,-70.3653,2014,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-9.72,"2014-04-12","Apr"
"WHET114",11030,20140412,12.76,43.71561,-70.1461,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.28,"2014-04-12","Apr"
"AND04",11030,20140530,15.57,44.02529,-69.5402,2004,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.44,"2014-05-30","May"
"ANDR214",11030,20140530,10.71,43.86722,-69.5673,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.88,"2014-05-30","May"
"BEE108",11030,20140530,12.68,43.74822,-70.0413,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.78,"2014-05-30","May"
"BEE208",11030,20140530,15.35,43.74781,-70.0341,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.58,"2014-05-30","May"
"BEE309",11030,20140530,15.35,43.74773,-70.0343,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.3,"2014-05-30","May"
"BEE409",11030,20140530,15.35,43.74763,-70.0344,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.29,"2014-05-30","May"
"BOL110",11030,20140530,13.32,43.84095,-69.7332,2010,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.37,"2014-05-30","May"
"BOL312",11030,20140530,12.88,43.82917,-69.7425,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.59,"2014-05-30","May"
"BOL412",11030,20140530,13.04,43.83833,-69.7383,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.08,"2014-05-30","May"
"BUTT114",11030,20140530,13.33,43.78056,-70.1106,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.37,"2014-05-30","May"
"BUTT314",11030,20140530,13.15,43.77944,-70.1067,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.45,"2014-05-30","May"
"BUTT414",11030,20140530,13.52,43.7775,-70.1008,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-4.83,"2014-05-30","May"
"CYEN112",11030,20140530,12.99,43.85747,-69.6642,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.31,"2014-05-30","May"
"DESA114",11030,20140530,10.17,44.04039,-69.1187,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.2,"2014-05-30","May"
"FAUX114",11030,20140530,17.36,44.0457,-69.5188,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2014-05-30","May"
"FAUX214",11030,20140530,17.36,44.04572,-69.5188,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2014-05-30","May"
"GRE105",11030,20140530,12.16,43.73217,-70.1663,2005,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-6.03,"2014-05-30","May"
"GRE310",11030,20140530,13.59,43.73489,-70.165,2010,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.82,"2014-05-30","May"
"GRI107",11030,20140530,14.12,43.98421,-69.5632,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.77,"2014-05-30","May"
"HAM413",11030,20140530,14.9,44.05442,-69.1271,2013,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2014-05-30","May"
"HIG112",11030,20140530,14.77,43.84832,-69.6321,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.71,"2014-05-30","May"
"HIG212",11030,20140530,13.34,43.85793,-69.6023,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.55,"2014-05-30","May"
"JAM309",11030,20140530,15.78,43.94739,-69.7111,2009,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2014-05-30","May"
"KRAM113",11030,20140530,13.44,43.86667,-69.8744,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-2.06,"2014-05-30","May"
"KRAM213",11030,20140530,13.52,43.86501,-69.8741,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-1.68,"2014-05-30","May"
"LEW109",11030,20140530,13.32,43.93271,-69.6517,2009,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-0.1,"2014-05-30","May"
"MOZE114",11030,20140530,14.24,44.00675,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.66,"2014-05-30","May"
"MOZE214",11030,20140530,14.19,44.00817,-69.5421,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.92,"2014-05-30","May"
"MOZE314",11030,20140530,14.24,44.00817,-69.5398,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.47,"2014-05-30","May"
"MOZE414",11030,20140530,14.19,44.00747,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.18,"2014-05-30","May"
"PSMI114",11030,20140530,13.58,43.98242,-69.5645,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-3.97,"2014-05-30","May"
"PSMI214",11030,20140530,13.08,43.98161,-69.5636,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.26,"2014-05-30","May"
"PSMI314",11030,20140530,13.41,43.98164,-69.5649,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.31,"2014-05-30","May"
"SEW210",11030,20140530,14.5,43.7351,-69.8479,2010,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",NA,"2014-05-30","May"
"SEW413",11030,20140530,13.51,43.72715,-69.8495,2013,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.52,"2014-05-30","May"
"SHAW114",11030,20140530,11.93,43.90967,-69.5674,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-13.16,"2014-05-30","May"
"SHAW214",11030,20140530,11.93,43.90967,-69.5675,2014,2017,"Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-13.81,"2014-05-30","May"
"WHIS213",11030,20140530,13.48,43.7193,-70.1281,2013,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.69,"2014-05-30","May"
"YENT111",11030,20140530,12.92,43.85713,-69.6642,2011,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.08,"2014-05-30","May"
"YENT214",11030,20140530,10.81,43.86272,-69.672,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-4.81,"2014-05-30","May"
"BOL212",11030,20140530,13.09,43.83556,-69.7353,2012,2014,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.2,"2014-05-30","May"
"BUTT214",11030,20140530,13.11,43.78194,-70.1072,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.35,"2014-05-30","May"
"CHE308",11030,20140530,14.52,43.90978,-69.5337,2008,2016,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.12,"2014-05-30","May"
"CROM114",11030,20140530,16.86,43.90492,-69.7132,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-05-30","May"
"CROM214",11030,20140530,16.68,43.90467,-69.7133,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-05-30","May"
"CROM314",11030,20140530,16.68,43.90467,-69.7135,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-05-30","May"
"CROM414",11030,20140530,16.75,43.90492,-69.7135,2014,2014,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",-0.1,"2014-05-30","May"
"FARM114",11030,20140530,14.49,44.0351,-69.6056,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.55,"2014-05-30","May"
"FRAN114",11030,20140530,14.19,43.87183,-69.8912,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.79,"2014-05-30","May"
"FRAN214",11030,20140530,14.19,43.87167,-69.8912,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.76,"2014-05-30","May"
"HAM108",11030,20140530,10.32,44.0388,-69.1192,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.47,"2014-05-30","May"
"HAM208",11030,20140530,10.32,44.0388,-69.1192,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.47,"2014-05-30","May"
"HOR105",11030,20140530,13.48,43.7838,-70.11,2005,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.42,"2014-05-30","May"
"HOR408",11030,20140530,13.12,43.78512,-70.1085,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.28,"2014-05-30","May"
"JOHN214",11030,20140530,14.08,43.86129,-69.9046,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.17,"2014-05-30","May"
"JOHN314",11030,20140530,14.35,43.86972,-69.8996,2014,2014,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.5,"2014-05-30","May"
"KON213",11030,20140530,11.34,43.99723,-69.3606,2013,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.02,"2014-05-30","May"
"MORS114",11030,20140530,13.76,43.87081,-69.8985,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2014-05-30","May"
"PCHE314",11030,20140530,13.58,43.90581,-69.5483,2014,2014,"Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",NA,"2014-05-30","May"
"PCHE414",11030,20140530,13.58,43.9058,-69.5482,2014,2014,"Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish",NA,"2014-05-30","May"
"PER107",11030,20140530,13.61,43.77164,-70.184,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.2,"2014-05-30","May"
"PGRA114",11030,20140530,13.96,43.86463,-69.9028,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.69,"2014-05-30","May"
"PGRA214",11030,20140530,13.96,43.86463,-69.9031,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.54,"2014-05-30","May"
"PGRA314",11030,20140530,14.21,43.86463,-69.9033,2014,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.43,"2014-05-30","May"
"PSTO514",11030,20140530,12.32,43.84372,-69.8834,2014,2017,"Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-11.06,"2014-05-30","May"
"STEV108",11030,20140530,12.98,43.78512,-70.1089,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.28,"2014-05-30","May"
"STEV208",11030,20140530,12.95,43.78512,-70.1093,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.34,"2014-05-30","May"
"STEV308",11030,20140530,14.11,43.79422,-70.1404,2008,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.56,"2014-05-30","May"
