"ID","SITE_ID","LATITUDE","LONGITUDE","Month","species","equipment","SST_Mean","SST_StdDev","BATHY"
1066,"PIER115",43.45556,-70.3414,"Jul","SeaVeg","Marine algae gear and moorings",18.177,NA,-4.4415
1067,"PIER115",43.45556,-70.3414,"Nov","SeaVeg","Marine algae gear and moorings",8.8775,2.47840926805885,-4.4415
1068,"PIER115",43.45556,-70.3414,"Oct","SeaVeg","Marine algae gear and moorings",14.533,NA,-4.4415
1069,"PIER115",43.45556,-70.3414,"Sep","SeaVeg","Marine algae gear and moorings",19.992,NA,-4.4415
1070,"PRAN116",43.80527,-69.8886,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",7.48,NA,-0.3358
1071,"PRAN116",43.80527,-69.8886,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",22.135,NA,-0.3358
1072,"PRAN116",43.80527,-69.8886,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",1.874,NA,-0.3358
1073,"PRAN116",43.80527,-69.8886,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",21.823,NA,-0.3358
1074,"PRAN116",43.80527,-69.8886,"Jun","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",17.724,NA,-0.3358
1075,"PRAN216",43.80485,-69.8873,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",21.915,NA,-1.6679
1076,"PRAN216",43.80485,-69.8873,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays",2.399,NA,-1.6679
1077,"PSMI114",43.98242,-69.5645,"Apr","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",10.288,1.83788492566863,-3.9713
1078,"PSMI114",43.98242,-69.5645,"Aug","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.7785,0.480125504425665,-3.9713
1079,"PSMI114",43.98242,-69.5645,"Jan","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.589,NA,-3.9713
1080,"PSMI114",43.98242,-69.5645,"Jul","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.71,NA,-3.9713
1081,"PSMI114",43.98242,-69.5645,"Jun","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",17.271,NA,-3.9713
1082,"PSMI114",43.98242,-69.5645,"Mar","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.942,NA,-3.9713
1083,"PSMI114",43.98242,-69.5645,"May","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",13.58,NA,-3.9713
1084,"PSMI114",43.98242,-69.5645,"Nov","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",8.026,3.92585684914771,-3.9713
1085,"PSMI114",43.98242,-69.5645,"Oct","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",15.021,NA,-3.9713
1086,"PSMI114",43.98242,-69.5645,"Sep","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",19.8795,4.9306555852138,-3.9713
1087,"PSMI214",43.98161,-69.5636,"Apr","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",10.6896666666667,1.85522837767573,-4.2636
1088,"PSMI214",43.98161,-69.5636,"Aug","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.586,0.455376767084138,-4.2636
1089,"PSMI214",43.98161,-69.5636,"Jan","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.743,NA,-4.2636
1090,"PSMI214",43.98161,-69.5636,"Jul","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.64,NA,-4.2636
1091,"PSMI214",43.98161,-69.5636,"Jun","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",17.188,NA,-4.2636
1092,"PSMI214",43.98161,-69.5636,"Mar","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.895,NA,-4.2636
1093,"PSMI214",43.98161,-69.5636,"May","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",13.078,NA,-4.2636
1094,"PSMI214",43.98161,-69.5636,"Nov","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",8.143,3.8268618997816,-4.2636
1095,"PSMI214",43.98161,-69.5636,"Oct","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",14.89,NA,-4.2636
1096,"PSMI214",43.98161,-69.5636,"Sep","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",19.9315,4.98580991414635,-4.2636
1097,"PSMI314",43.98164,-69.5649,"Apr","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",10.428,1.74535125404602,-4.3089
1098,"PSMI314",43.98164,-69.5649,"Aug","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.565,0.452548339959391,-4.3089
1099,"PSMI314",43.98164,-69.5649,"Jan","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.788,NA,-4.3089
1100,"PSMI314",43.98164,-69.5649,"Jul","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",21.626,NA,-4.3089
1101,"PSMI314",43.98164,-69.5649,"Jun","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",17.353,NA,-4.3089
1102,"PSMI314",43.98164,-69.5649,"Mar","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",0.857,NA,-4.3089
1103,"PSMI314",43.98164,-69.5649,"May","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",13.412,NA,-4.3089
1104,"PSMI314",43.98164,-69.5649,"Nov","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",7.999,3.93434213052195,-4.3089
1105,"PSMI314",43.98164,-69.5649,"Oct","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",14.9,NA,-4.3089
1106,"PSMI314",43.98164,-69.5649,"Sep","ShellFish, SeaVeg","Shellfish cages, soft mesh bags, and algae ropes",19.92,5.09116882454314,-4.3089
1107,"PSMI414",44.03269,-69.534,"Apr","ShellFish","Upweller",19.267,1.90353145495419,-1.5482
1108,"PSMI414",44.03269,-69.534,"Jan","ShellFish","Upweller",0.65,NA,-1.5482
1109,"PSMI414",44.03269,-69.534,"Mar","ShellFish","Upweller",2.03,NA,-1.5482
1110,"PSMI414",44.03269,-69.534,"Nov","ShellFish","Upweller",2.979,NA,-1.5482
1111,"PSTO1016",43.73432,-70.1618,"Aug","ShellFish","shellfish spat collectors and long line collectors",19.138,NA,-12.3343
1112,"PSTO1016",43.73432,-70.1618,"Jan","ShellFish","shellfish spat collectors and long line collectors",2.135,NA,-12.3343
1113,"PSTO1016",43.73432,-70.1618,"Jul","ShellFish","shellfish spat collectors and long line collectors",20.0975,1.81797153443061,-12.3343
1114,"PSTO514",43.84372,-69.8834,"Apr","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",10.1886666666667,2.98598481800115,-11.0631
1115,"PSTO514",43.84372,-69.8834,"Aug","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",20.235,NA,-11.0631
1116,"PSTO514",43.84372,-69.8834,"Jan","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",1.863,NA,-11.0631
1117,"PSTO514",43.84372,-69.8834,"Jul","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",18.7825,3.35239324960542,-11.0631
1118,"PSTO514",43.84372,-69.8834,"Mar","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",1.04,NA,-11.0631
1119,"PSTO514",43.84372,-69.8834,"May","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",12.318,NA,-11.0631
1120,"PSTO514",43.84372,-69.8834,"Nov","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",8.5005,3.16995970005929,-11.0631
1121,"PSTO514",43.84372,-69.8834,"Oct","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",14.15,NA,-11.0631
1122,"PSTO514",43.84372,-69.8834,"Sep","ShellFish","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets",18.3635,4.79630529678835,-11.0631
1123,"PSTO615",43.73771,-70.1693,"Apr","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",9.195,NA,-14.2373
1124,"PSTO615",43.73771,-70.1693,"Nov","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",9.1665,2.5858894987992,-14.2373
1125,"PSTO615",43.73771,-70.1693,"Oct","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",14.514,NA,-14.2373
1126,"PSTO615",43.73771,-70.1693,"Sep","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",21.69,NA,-14.2373
1127,"PSTO715",43.73701,-70.1696,"Apr","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",9.287,NA,-14.2719
1128,"PSTO715",43.73701,-70.1696,"Nov","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",9.1415,2.70609765160092,-14.2719
1129,"PSTO715",43.73701,-70.1696,"Oct","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",14.508,NA,-14.2719
1130,"PSTO715",43.73701,-70.1696,"Sep","ShellFish","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.",21.432,NA,-14.2719
1131,"PSTO816",43.73322,-70.1627,"Aug","ShellFish","shellfish spat collectors and long line collectors",19.217,NA,-11.6687
1132,"PSTO816",43.73322,-70.1627,"Jan","ShellFish","shellfish spat collectors and long line collectors",2.351,NA,-11.6687
1133,"PSTO816",43.73322,-70.1627,"Jul","ShellFish","shellfish spat collectors and long line collectors",20.0635,1.96929238560454,-11.6687
1134,"PSTO916",43.73375,-70.1624,"Aug","ShellFish","shellfish spat collectors and long line collectors",19.207,NA,-11.669
1135,"PSTO916",43.73375,-70.1624,"Jan","ShellFish","shellfish spat collectors and long line collectors",2.26,NA,-11.669
1136,"PSTO916",43.73375,-70.1624,"Jul","ShellFish","shellfish spat collectors and long line collectors",20.13,1.9134309498908,-11.669
1137,"REGO214",44.40258,-68.7026,"Aug","ShellFish","Soft mesh bags, free planting on bottom, and bottom antipredator netting",24.672,NA,NA
1138,"REY08",44.44288,-68.7244,"Aug","ShellFish","Floating trays & overwintering cages",20.246,NA,-0.1
1139,"ROGE115",43.79481,-69.953,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",9.2605,3.69039029101259,-3.021
1140,"ROGE115",43.79481,-69.953,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",20.969,NA,-3.021
1141,"ROGE115",43.79481,-69.953,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.832,NA,-3.021
1142,"ROGE115",43.79481,-69.953,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",19.2095,4.01990205104552,-3.021
1143,"ROGE115",43.79481,-69.953,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",7.7255,4.01848783748315,-3.021
1144,"ROGE115",43.79481,-69.953,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.211,NA,-3.021
1145,"ROGE115",43.79481,-69.953,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",22.189,NA,-3.021
1146,"ROGE215",43.79495,-69.953,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",9.2605,3.69039029101259,-3.0233
1147,"ROGE215",43.79495,-69.953,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",20.969,NA,-3.0233
1148,"ROGE215",43.79495,-69.953,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.832,NA,-3.0233
1149,"ROGE215",43.79495,-69.953,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",19.2095,4.01990205104552,-3.0233
1150,"ROGE215",43.79495,-69.953,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",7.7255,4.01848783748315,-3.0233
1151,"ROGE215",43.79495,-69.953,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.211,NA,-3.0233
1152,"ROGE215",43.79495,-69.953,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",22.189,NA,-3.0233
1153,"ROGE315",43.79522,-69.9529,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",9.0415,3.46128769390815,-2.6001
1154,"ROGE315",43.79522,-69.9529,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",20.923,NA,-2.6001
1155,"ROGE315",43.79522,-69.9529,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.925,NA,-2.6001
1156,"ROGE315",43.79522,-69.9529,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",18.98,4.00505280864061,-2.6001
1157,"ROGE315",43.79522,-69.9529,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",7.903,3.85231774390431,-2.6001
1158,"ROGE315",43.79522,-69.9529,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.301,NA,-2.6001
1159,"ROGE315",43.79522,-69.9529,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",22.131,NA,-2.6001
1160,"ROGE415",43.79556,-69.9529,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",8.8575,3.2958247071105,-2.5961
1161,"ROGE415",43.79556,-69.9529,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",20.923,NA,-2.5961
1162,"ROGE415",43.79556,-69.9529,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",1.045,NA,-2.5961
1163,"ROGE415",43.79556,-69.9529,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",18.5985,3.98878935267331,-2.5961
1164,"ROGE415",43.79556,-69.9529,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",8.2105,3.55462578902477,-2.5961
1165,"ROGE415",43.79556,-69.9529,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.424,NA,-2.5961
1166,"ROGE415",43.79556,-69.9529,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",22.06,NA,-2.5961
1167,"RSMI116",44.44872,-68.3459,"Aug","ShellFish","collecting mussel seed on ropes",18.158,NA,-1.3551
1168,"RSMI216",44.449,-68.3459,"Aug","ShellFish","collecting mussel seed on ropes",18.276,NA,-1.3812
1169,"RSMI316",44.44925,-68.3458,"Aug","ShellFish","collecting mussel seed on ropes",18.397,NA,-1.3681
1170,"RSMI416",44.44953,-68.3457,"Aug","ShellFish","collecting mussel seed on ropes",18.521,NA,-1.3846
1171,"RVAC116",43.87619,-69.8913,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.355,NA,-1.4596
1172,"RVAC116",43.87619,-69.8913,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.527,NA,-1.4596
1173,"RVAC116",43.87619,-69.8913,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.254,NA,-1.4596
1174,"RVAC116",43.87619,-69.8913,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.339,NA,-1.4596
1175,"RVAC216",43.87266,-69.8925,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.364,NA,-0.9068
1176,"RVAC216",43.87266,-69.8925,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.157,NA,-0.9068
1177,"RVAC216",43.87266,-69.8925,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.54,NA,-0.9068
1178,"RVAC216",43.87266,-69.8925,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.0085,2.7909504653433,-0.9068
1179,"RVAC316",43.87619,-69.8911,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.355,NA,-1.9835
1180,"RVAC316",43.87619,-69.8911,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.527,NA,-1.9835
1181,"RVAC316",43.87619,-69.8911,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.254,NA,-1.9835
1182,"RVAC316",43.87619,-69.8911,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.339,NA,-1.9835
1183,"RVAC416",43.87619,-69.8912,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.355,NA,-1.8089
1184,"RVAC416",43.87619,-69.8912,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.527,NA,-1.8089
1185,"RVAC416",43.87619,-69.8912,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.254,NA,-1.8089
1186,"RVAC416",43.87619,-69.8912,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.339,NA,-1.8089
1187,"SBEL116",43.84583,-69.6292,"Apr","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",6.807,NA,-7.2038
1188,"SBEL116",43.84583,-69.6292,"Aug","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",19.6135,0.239709198822241,-7.2038
1189,"SBEL116",43.84583,-69.6292,"Jan","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",4.036,NA,-7.2038
1190,"SBEL116",43.84583,-69.6292,"Jul","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",19.608,1.32936074863071,-7.2038
1191,"SBEL116",43.84583,-69.6292,"Jun","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",17.19,NA,-7.2038
1192,"SCAN116",43.81661,-69.908,"Apr","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",7.526,NA,-1.8552
1193,"SCAN116",43.81661,-69.908,"Aug","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",22.721,NA,-1.8552
1194,"SCAN116",43.81661,-69.908,"Jan","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",1.636,NA,-1.8552
1195,"SEW210",43.7351,-69.8479,"Apr","ShellFish","OysterGro cages, floating trays",16.552,0.759432682994351,NA
1196,"SEW210",43.7351,-69.8479,"Jul","ShellFish","OysterGro cages, floating trays",29.626,NA,NA
1197,"SEW210",43.7351,-69.8479,"Mar","ShellFish","OysterGro cages, floating trays",1.496,NA,NA
1198,"SEW210",43.7351,-69.8479,"May","ShellFish","OysterGro cages, floating trays",14.501,NA,NA
1199,"SEW210",43.7351,-69.8479,"Nov","ShellFish","OysterGro cages, floating trays",8.428,2.91045151136383,NA
1200,"SEW210",43.7351,-69.8479,"Oct","ShellFish","OysterGro cages, floating trays",15.9463333333333,1.50375873508131,NA
1201,"SEW210",43.7351,-69.8479,"Sep","ShellFish","OysterGro cages, floating trays",15.375,NA,NA
1202,"SEW413",43.72715,-69.8495,"Apr","ShellFish","Oyster cages and bags",12.891,5.05024939978215,-0.5189
1203,"SEW413",43.72715,-69.8495,"Aug","ShellFish","Oyster cages and bags",22.0815,0.231223917448002,-0.5189
1204,"SEW413",43.72715,-69.8495,"Jan","ShellFish","Oyster cages and bags",2.726,NA,-0.5189
1205,"SEW413",43.72715,-69.8495,"Jul","ShellFish","Oyster cages and bags",23.96275,4.28571506091263,-0.5189
1206,"SEW413",43.72715,-69.8495,"Jun","ShellFish","Oyster cages and bags",17.981,NA,-0.5189
1207,"SEW413",43.72715,-69.8495,"Mar","ShellFish","Oyster cages and bags",0.961,NA,-0.5189
1208,"SEW413",43.72715,-69.8495,"May","ShellFish","Oyster cages and bags",13.506,NA,-0.5189
1209,"SEW413",43.72715,-69.8495,"Nov","ShellFish","Oyster cages and bags",7.85,3.5426049737446,-0.5189
1210,"SEW413",43.72715,-69.8495,"Oct","ShellFish","Oyster cages and bags",15.9243333333333,1.09395124815201,-0.5189
1211,"SEW413",43.72715,-69.8495,"Sep","ShellFish","Oyster cages and bags",19.644,6.02737820283413,-0.5189
1212,"SEW515",43.73721,-69.8461,"Apr","ShellFish","Tray racks, soft mesh bags, and moorings.",17.433,NA,NA
1213,"SEW515",43.73721,-69.8461,"Jan","ShellFish","Tray racks, soft mesh bags, and moorings.",2.703,NA,NA
1214,"SEW515",43.73721,-69.8461,"Nov","ShellFish","Tray racks, soft mesh bags, and moorings.",8.1625,3.30430998848474,NA
1215,"SEW515",43.73721,-69.8461,"Oct","ShellFish","Tray racks, soft mesh bags, and moorings.",15.626,NA,NA
1216,"SEW515",43.73721,-69.8461,"Sep","ShellFish","Tray racks, soft mesh bags, and moorings.",24.98,NA,NA
1217,"SHAW114",43.90967,-69.5674,"Apr","ShellFish","Shellfish raft",9.045,1.29635758955622,-13.1578
1218,"SHAW114",43.90967,-69.5674,"Aug","ShellFish","Shellfish raft",20.2865,0.3415325753131,-13.1578
1219,"SHAW114",43.90967,-69.5674,"Jan","ShellFish","Shellfish raft",2.686,NA,-13.1578
1220,"SHAW114",43.90967,-69.5674,"Jul","ShellFish","Shellfish raft",20.406,NA,-13.1578
1221,"SHAW114",43.90967,-69.5674,"Jun","ShellFish","Shellfish raft",16.032,NA,-13.1578
1222,"SHAW114",43.90967,-69.5674,"Mar","ShellFish","Shellfish raft",0.958,NA,-13.1578
1223,"SHAW114",43.90967,-69.5674,"May","ShellFish","Shellfish raft",11.925,NA,-13.1578
1224,"SHAW114",43.90967,-69.5674,"Nov","ShellFish","Shellfish raft",8.7135,3.11621958468911,-13.1578
1225,"SHAW114",43.90967,-69.5674,"Oct","ShellFish","Shellfish raft",14.479,NA,-13.1578
1226,"SHAW114",43.90967,-69.5674,"Sep","ShellFish","Shellfish raft",18.0295,4.47952145881678,-13.1578
1227,"SHAW214",43.90967,-69.5675,"Apr","ShellFish, SeaVeg","Shellfish raft",9.045,1.29635758955622,-13.8096
1228,"SHAW214",43.90967,-69.5675,"Aug","ShellFish, SeaVeg","Shellfish raft",20.2865,0.3415325753131,-13.8096
1229,"SHAW214",43.90967,-69.5675,"Jan","ShellFish, SeaVeg","Shellfish raft",2.686,NA,-13.8096
1230,"SHAW214",43.90967,-69.5675,"Jul","ShellFish, SeaVeg","Shellfish raft",20.406,NA,-13.8096
1231,"SHAW214",43.90967,-69.5675,"Jun","ShellFish, SeaVeg","Shellfish raft",16.032,NA,-13.8096
1232,"SHAW214",43.90967,-69.5675,"Mar","ShellFish, SeaVeg","Shellfish raft",0.958,NA,-13.8096
1233,"SHAW214",43.90967,-69.5675,"May","ShellFish, SeaVeg","Shellfish raft",11.925,NA,-13.8096
1234,"SHAW214",43.90967,-69.5675,"Nov","ShellFish, SeaVeg","Shellfish raft",8.7135,3.11621958468911,-13.8096
1235,"SHAW214",43.90967,-69.5675,"Oct","ShellFish, SeaVeg","Shellfish raft",14.479,NA,-13.8096
1236,"SHAW214",43.90967,-69.5675,"Sep","ShellFish, SeaVeg","Shellfish raft",18.0295,4.47952145881678,-13.8096
1237,"SIM204",44.03271,-69.534,"Apr","ShellFish","Upwellers (2)",19.267,1.90353145495419,-1.5284
1238,"SIM204",44.03271,-69.534,"Mar","ShellFish","Upwellers (2)",2.03,NA,-1.5284
1239,"SIM204",44.03271,-69.534,"Nov","ShellFish","Upwellers (2)",2.979,NA,-1.5284
1240,"SIM312",43.91042,-69.8697,"Jan","ShellFish","Upwellers (2)",-0.848,NA,-0.7355
1241,"SIM312",43.91042,-69.8697,"Mar","ShellFish","Upwellers (2)",2.086,NA,-0.7355
1242,"SIM412",43.91036,-69.8697,"Jan","ShellFish","Upwellers (2)",-0.848,NA,-0.7355
1243,"SIM412",43.91036,-69.8697,"Mar","ShellFish","Upwellers (2)",2.086,NA,-0.7355
1244,"SMIT116",44.25309,-68.25622,"Aug","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",16.237,NA,-0.156
1245,"STEV108",43.78512,-70.1089,"Apr","ShellFish","ADPI bags",10.563,1.88090403795622,-0.2795
1246,"STEV108",43.78512,-70.1089,"Aug","ShellFish","ADPI bags",18.395,NA,-0.2795
1247,"STEV108",43.78512,-70.1089,"Jul","ShellFish","ADPI bags",24.524,0.124450793488831,-0.2795
1248,"STEV108",43.78512,-70.1089,"Mar","ShellFish","ADPI bags",0.826,NA,-0.2795
1249,"STEV108",43.78512,-70.1089,"May","ShellFish","ADPI bags",12.978,NA,-0.2795
1250,"STEV108",43.78512,-70.1089,"Nov","ShellFish","ADPI bags",8.3985,3.1487464966237,-0.2795
1251,"STEV108",43.78512,-70.1089,"Oct","ShellFish","ADPI bags",15.19,1.47136909033729,-0.2795
1252,"STEV108",43.78512,-70.1089,"Sep","ShellFish","ADPI bags",18.939,5.03601449561059,-0.2795
1253,"STEV208",43.78512,-70.1093,"Apr","ShellFish","ADPI bags",10.512,1.89363196001757,-0.3352
1254,"STEV208",43.78512,-70.1093,"Aug","ShellFish","ADPI bags",18.333,NA,-0.3352
1255,"STEV208",43.78512,-70.1093,"Jul","ShellFish","ADPI bags",24.3975,0.0176776695296627,-0.3352
1256,"STEV208",43.78512,-70.1093,"Mar","ShellFish","ADPI bags",0.838,NA,-0.3352
1257,"STEV208",43.78512,-70.1093,"May","ShellFish","ADPI bags",12.946,NA,-0.3352
1258,"STEV208",43.78512,-70.1093,"Nov","ShellFish","ADPI bags",8.43,3.15228203052963,-0.3352
1259,"STEV208",43.78512,-70.1093,"Oct","ShellFish","ADPI bags",15.174,1.42839210303054,-0.3352
1260,"STEV208",43.78512,-70.1093,"Sep","ShellFish","ADPI bags",18.8895,4.92358451740193,-0.3352
1261,"STEV308",43.79422,-70.1404,"Apr","ShellFish","ADPI bags",11.163,0.268700576850887,-1.5622
1262,"STEV308",43.79422,-70.1404,"Aug","ShellFish","ADPI bags",22.088,NA,-1.5622
1263,"STEV308",43.79422,-70.1404,"Jul","ShellFish","ADPI bags",25.96,NA,-1.5622
1264,"STEV308",43.79422,-70.1404,"Mar","ShellFish","ADPI bags",0.554,NA,-1.5622
1265,"STEV308",43.79422,-70.1404,"May","ShellFish","ADPI bags",14.108,NA,-1.5622
1266,"STEV308",43.79422,-70.1404,"Nov","ShellFish","ADPI bags",6.1075,4.55023213693543,-1.5622
1267,"STEV308",43.79422,-70.1404,"Oct","ShellFish","ADPI bags",15.6283333333333,1.68621775976098,-1.5622
1268,"STEV308",43.79422,-70.1404,"Sep","ShellFish","ADPI bags",19.909,5.64695475455577,-1.5622
1269,"STEV409",44.02598,-69.6144,"Apr","ShellFish","ADPI bags and soft bags (85)",17.2755,1.04439671581253,-0.1
1270,"STEV409",44.02598,-69.6144,"Aug","ShellFish","ADPI bags and soft bags (85)",21.453,NA,-0.1
1271,"STEV409",44.02598,-69.6144,"Jul","ShellFish","ADPI bags and soft bags (85)",28.92,1.98555584157183,-0.1
1272,"STEV409",44.02598,-69.6144,"Mar","ShellFish","ADPI bags and soft bags (85)",0.1,NA,-0.1
